,Unnamed: 0,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,cpulimit,memorylimit
1057,1057.0,13.0,9.0,3.0,7.0,3.0,12.0,7.0,7.0,50.0,20.0,4.0,4.0,18.0,2.5,6
1058,1058.0,14.0,13.0,7.0,8.0,3.0,9.0,10.0,5.0,57.0,22.0,3.0,4.0,10.0,2.5,6
1059,1059.0,15.0,12.0,7.0,10.0,2.0,12.0,7.0,3.0,54.0,18.0,6.0,4.0,8.0,2.5,6
1060,1060.0,16.0,10.0,7.0,4.0,2.0,9.0,6.0,4.0,62.0,28.0,6.0,3.0,14.0,2.5,6
1061,1061.0,17.0,6.0,10.0,6.0,2.0,6.0,11.0,4.0,58.0,22.0,3.0,6.0,17.0,2.5,6
1062,1062.0,18.0,9.0,2.0,9.0,2.0,12.0,14.0,8.0,52.0,18.0,3.0,7.0,12.0,2.5,6
1063,1063.0,19.0,5.0,6.0,11.0,2.0,14.0,8.0,11.0,53.0,17.0,4.0,6.0,12.0,2.5,6
1064,1064.0,20.0,1.0,7.0,10.0,1.0,10.0,9.0,8.0,63.0,21.0,8.0,2.0,10.0,2.5,6
1065,1065.0,21.0,8.0,5.0,2.0,3.0,18.0,12.0,4.0,64.0,21.0,6.0,4.0,14.0,2.5,6
1066,1066.0,22.0,16.0,8.0,5.0,1.0,11.0,10.0,4.0,57.0,20.0,2.0,5.0,10.0,2.5,6
1067,1067.0,23.0,9.0,8.0,7.0,1.0,17.0,12.0,5.0,63.0,17.0,4.0,3.0,11.0,2.5,6
1068,1068.0,24.0,7.0,7.0,5.0,2.0,13.0,6.0,13.0,51.0,16.0,5.0,5.0,12.0,2.5,6
1069,1069.0,25.0,10.0,5.0,10.0,5.0,11.0,8.0,5.0,55.0,18.0,5.0,3.0,10.0,2.5,6
1070,1070.0,26.0,9.0,7.0,8.0,4.0,7.0,7.0,7.0,55.0,20.0,9.0,5.0,10.0,2.5,6
1071,1071.0,27.0,11.0,8.0,8.0,2.0,8.0,10.0,7.0,63.0,25.0,6.0,4.0,5.0,2.5,6
1072,1072.0,28.0,3.0,6.0,6.0,2.0,2.0,4.0,2.0,26.0,8.0,2.0,1.0,3.0,2.5,6
1073,1073.0,29.0,4.0,10.0,8.0,8.0,3.0,9.0,7.0,56.0,16.0,9.0,1.0,5.0,2.5,6
1074,1074.0,30.0,6.0,11.0,7.0,16.0,9.0,7.0,3.0,60.0,18.0,2.0,3.0,3.0,2.5,6
1075,1075.0,31.0,6.0,11.0,10.0,9.0,9.0,7.0,5.0,59.0,10.0,8.0,4.0,7.0,2.5,6
1076,1076.0,32.0,11.0,11.0,10.0,14.0,9.0,4.0,5.0,47.0,13.0,5.0,6.0,7.0,2.5,6
1077,1077.0,33.0,7.0,7.0,11.0,13.0,5.0,6.0,2.0,54.0,21.0,7.0,4.0,5.0,2.5,6
1078,1078.0,34.0,10.0,5.0,16.0,6.0,4.0,7.0,6.0,47.0,16.0,6.0,4.0,7.0,2.5,6
1079,1079.0,35.0,8.0,8.0,11.0,12.0,7.0,6.0,10.0,52.0,14.0,6.0,3.0,3.0,2.5,6
1080,1080.0,36.0,6.0,8.0,15.0,11.0,4.0,9.0,6.0,57.0,21.0,6.0,0.0,4.0,2.5,6
1081,1081.0,37.0,5.0,7.0,9.0,16.0,8.0,7.0,9.0,55.0,14.0,7.0,2.0,4.0,2.5,6
1082,1082.0,38.0,7.0,8.0,13.0,12.0,8.0,8.0,5.0,54.0,19.0,3.0,4.0,5.0,2.5,6
1083,1083.0,39.0,3.0,11.0,11.0,8.0,2.0,11.0,4.0,62.0,16.0,10.0,0.0,6.0,2.5,6
1084,1084.0,40.0,3.0,9.0,12.0,6.0,4.0,7.0,10.0,56.0,18.0,5.0,4.0,7.0,2.5,6
1085,1085.0,41.0,8.0,8.0,6.0,9.0,6.0,8.0,4.0,59.0,18.0,10.0,6.0,7.0,2.5,6
1086,1086.0,42.0,3.0,5.0,8.0,10.0,7.0,7.0,9.0,58.0,25.0,3.0,5.0,7.0,2.5,6
1087,1087.0,43.0,6.0,6.0,11.0,9.0,5.0,5.0,9.0,51.0,23.0,6.0,3.0,4.0,2.5,6
1088,1088.0,44.0,6.0,14.0,10.0,9.0,8.0,6.0,5.0,62.0,15.0,7.0,3.0,4.0,2.5,6
1089,1089.0,45.0,9.0,13.0,14.0,9.0,8.0,5.0,4.0,58.0,19.0,5.0,2.0,3.0,2.5,6
1090,1090.0,46.0,7.0,6.0,11.0,10.0,7.0,3.0,9.0,44.0,11.0,7.0,6.0,7.0,2.5,6
1091,1091.0,47.0,6.0,13.0,10.0,6.0,4.0,11.0,8.0,55.0,14.0,6.0,6.0,8.0,2.5,6
1092,1092.0,48.0,7.0,9.0,11.0,13.0,12.0,8.0,6.0,58.0,16.0,6.0,1.0,4.0,2.5,6
1093,1093.0,49.0,9.0,13.0,13.0,11.0,6.0,7.0,7.0,53.0,15.0,7.0,5.0,2.0,2.5,6
1094,1094.0,50.0,7.0,7.0,9.0,9.0,9.0,6.0,5.0,58.0,16.0,13.0,2.0,4.0,2.5,6
1095,1095.0,51.0,5.0,5.0,10.0,10.0,2.0,14.0,7.0,53.0,12.0,7.0,5.0,8.0,2.5,6
1096,1096.0,52.0,4.0,9.0,3.0,13.0,6.0,10.0,8.0,61.0,18.0,8.0,4.0,7.0,2.5,6
1097,1097.0,53.0,10.0,12.0,9.0,8.0,6.0,7.0,3.0,62.0,14.0,14.0,3.0,4.0,2.5,6
1098,1098.0,54.0,7.0,9.0,12.0,10.0,9.0,7.0,8.0,51.0,16.0,5.0,4.0,5.0,2.5,6
1099,1099.0,55.0,6.0,8.0,12.0,11.0,8.0,6.0,4.0,63.0,22.0,13.0,1.0,3.0,2.5,6
1100,1100.0,1.0,5.0,8.0,11.0,8.0,4.0,3.0,5.0,57.0,27.0,3.0,9.0,5.0,3.0,3
1101,1101.0,2.0,3.0,17.0,13.0,0.0,4.0,3.0,10.0,60.0,21.0,3.0,9.0,4.0,3.0,3
1102,1102.0,3.0,7.0,11.0,13.0,6.0,5.0,6.0,6.0,45.0,10.0,3.0,8.0,7.0,3.0,3
1103,1103.0,4.0,7.0,13.0,9.0,6.0,6.0,1.0,11.0,57.0,20.0,2.0,7.0,2.0,3.0,3
1104,1104.0,5.0,2.0,14.0,11.0,3.0,2.0,2.0,12.0,51.0,21.0,4.0,12.0,9.0,3.0,3
1105,1105.0,6.0,5.0,5.0,9.0,7.0,5.0,3.0,15.0,44.0,20.0,2.0,16.0,3.0,3.0,3
1106,1106.0,7.0,6.0,11.0,11.0,7.0,2.0,2.0,12.0,47.0,21.0,3.0,10.0,4.0,3.0,3
1107,1107.0,8.0,11.0,14.0,13.0,4.0,2.0,1.0,8.0,50.0,18.0,2.0,5.0,3.0,3.0,3
1108,1108.0,9.0,8.0,11.0,8.0,8.0,2.0,4.0,16.0,54.0,19.0,5.0,4.0,2.0,3.0,3
1109,1109.0,10.0,13.0,10.0,10.0,6.0,4.0,4.0,6.0,48.0,17.0,4.0,10.0,6.0,3.0,3
1110,1110.0,11.0,3.0,12.0,10.0,6.0,2.0,3.0,13.0,53.0,22.0,4.0,9.0,6.0,3.0,3
1111,1111.0,12.0,6.0,13.0,12.0,2.0,3.0,2.0,6.0,61.0,23.0,7.0,8.0,4.0,3.0,3
1112,1112.0,13.0,5.0,6.0,10.0,7.0,4.0,3.0,17.0,40.0,16.0,3.0,12.0,4.0,3.0,3
1113,1113.0,14.0,9.0,10.0,10.0,5.0,5.0,2.0,9.0,55.0,23.0,4.0,5.0,5.0,3.0,3
1114,1114.0,15.0,8.0,4.0,9.0,8.0,2.0,2.0,6.0,46.0,24.0,3.0,12.0,10.0,3.0,3
1115,1115.0,16.0,4.0,11.0,7.0,7.0,6.0,7.0,9.0,58.0,25.0,4.0,9.0,6.0,3.0,3
1116,1116.0,17.0,3.0,18.0,5.0,12.0,6.0,3.0,13.0,57.0,21.0,3.0,5.0,4.0,3.0,3
1117,1117.0,18.0,3.0,10.0,12.0,6.0,1.0,7.0,8.0,52.0,24.0,3.0,5.0,7.0,3.0,3
1118,1118.0,19.0,7.0,9.0,12.0,4.0,3.0,4.0,10.0,53.0,23.0,5.0,10.0,2.0,3.0,3
1119,1119.0,20.0,7.0,11.0,11.0,6.0,3.0,1.0,7.0,61.0,26.0,3.0,7.0,1.0,3.0,3
1120,1120.0,21.0,7.0,11.0,5.0,7.0,1.0,4.0,10.0,54.0,19.0,7.0,12.0,5.0,3.0,3
1121,1121.0,22.0,5.0,10.0,10.0,5.0,3.0,3.0,11.0,52.0,23.0,2.0,9.0,8.0,3.0,3
1122,1122.0,23.0,5.0,7.0,12.0,7.0,1.0,2.0,8.0,33.0,12.0,3.0,16.0,9.0,3.0,3
1123,1123.0,24.0,8.0,11.0,8.0,4.0,3.0,6.0,9.0,54.0,21.0,3.0,11.0,6.0,3.0,3
1124,1124.0,25.0,11.0,14.0,6.0,7.0,1.0,2.0,8.0,54.0,22.0,0.0,7.0,7.0,3.0,3
1125,1125.0,26.0,4.0,7.0,12.0,5.0,1.0,2.0,14.0,46.0,24.0,3.0,12.0,7.0,3.0,3
1126,1126.0,27.0,1.0,11.0,7.0,3.0,3.0,6.0,8.0,56.0,21.0,4.0,11.0,8.0,3.0,3
1127,1127.0,28.0,5.0,4.0,2.0,2.0,1.0,1.0,5.0,24.0,9.0,2.0,7.0,2.0,3.0,3
1128,1128.0,29.0,6.0,9.0,9.0,6.0,6.0,7.0,4.0,49.0,5.0,12.0,10.0,10.0,3.0,3
1129,1129.0,30.0,5.0,6.0,9.0,6.0,3.0,9.0,4.0,47.0,4.0,9.0,11.0,11.0,3.0,3
1130,1130.0,31.0,5.0,6.0,4.0,0.0,8.0,6.0,2.0,62.0,6.0,14.0,8.0,17.0,3.0,3
1131,1131.0,32.0,4.0,5.0,4.0,10.0,3.0,9.0,3.0,44.0,3.0,16.0,15.0,19.0,3.0,3
1132,1132.0,33.0,4.0,7.0,5.0,8.0,10.0,14.0,3.0,54.0,6.0,6.0,9.0,17.0,3.0,3
1133,1133.0,34.0,6.0,8.0,7.0,4.0,8.0,12.0,7.0,50.0,3.0,12.0,15.0,11.0,3.0,3
1134,1134.0,35.0,9.0,8.0,5.0,3.0,7.0,11.0,2.0,52.0,6.0,11.0,10.0,19.0,3.0,3
1135,1135.0,36.0,9.0,2.0,6.0,6.0,5.0,8.0,4.0,46.0,6.0,10.0,9.0,18.0,3.0,3
1136,1136.0,37.0,7.0,5.0,6.0,9.0,11.0,6.0,2.0,49.0,5.0,10.0,12.0,9.0,3.0,3
1137,1137.0,38.0,6.0,5.0,5.0,6.0,8.0,12.0,5.0,54.0,7.0,12.0,10.0,13.0,3.0,3
1138,1138.0,39.0,2.0,5.0,5.0,9.0,10.0,9.0,1.0,55.0,5.0,15.0,10.0,17.0,3.0,3
1139,1139.0,40.0,8.0,8.0,8.0,0.0,5.0,9.0,4.0,45.0,4.0,12.0,11.0,24.0,3.0,3
1140,1140.0,41.0,7.0,7.0,6.0,3.0,4.0,11.0,7.0,53.0,2.0,11.0,11.0,13.0,3.0,3
1141,1141.0,42.0,5.0,9.0,5.0,3.0,4.0,6.0,3.0,50.0,13.0,10.0,10.0,17.0,3.0,3
1142,1142.0,43.0,8.0,8.0,3.0,5.0,11.0,4.0,4.0,55.0,7.0,15.0,10.0,13.0,3.0,3
1143,1143.0,44.0,7.0,6.0,12.0,6.0,3.0,9.0,3.0,54.0,7.0,12.0,5.0,12.0,3.0,3
1144,1144.0,45.0,2.0,9.0,4.0,9.0,10.0,9.0,2.0,56.0,7.0,9.0,8.0,19.0,3.0,3
1145,1145.0,46.0,4.0,10.0,8.0,10.0,8.0,9.0,2.0,49.0,7.0,8.0,13.0,13.0,3.0,3
1146,1146.0,47.0,6.0,3.0,4.0,5.0,9.0,13.0,2.0,59.0,7.0,14.0,5.0,15.0,3.0,3
1147,1147.0,48.0,5.0,6.0,6.0,6.0,7.0,13.0,5.0,54.0,4.0,19.0,11.0,13.0,3.0,3
1148,1148.0,49.0,5.0,6.0,7.0,3.0,6.0,12.0,0.0,52.0,5.0,11.0,10.0,19.0,3.0,3
1149,1149.0,50.0,9.0,5.0,7.0,4.0,6.0,9.0,3.0,54.0,11.0,10.0,14.0,8.0,3.0,3
1150,1150.0,51.0,2.0,8.0,5.0,8.0,5.0,7.0,6.0,55.0,12.0,11.0,7.0,17.0,3.0,3
1151,1151.0,52.0,8.0,8.0,5.0,3.0,10.0,8.0,2.0,57.0,5.0,12.0,9.0,15.0,3.0,3
1152,1152.0,53.0,8.0,8.0,7.0,4.0,4.0,8.0,3.0,46.0,6.0,14.0,14.0,15.0,3.0,3
1153,1153.0,54.0,6.0,7.0,4.0,7.0,12.0,12.0,5.0,55.0,8.0,4.0,11.0,11.0,3.0,3
1154,1154.0,55.0,7.0,3.0,4.0,5.0,8.0,11.0,6.0,47.0,4.0,16.0,14.0,14.0,3.0,3
1155,1155.0,1.0,7.0,6.0,5.0,9.0,3.0,9.0,19.0,42.0,8.0,10.0,10.0,6.0,2.0,4
1156,1156.0,2.0,12.0,6.0,6.0,5.0,2.0,19.0,10.0,52.0,14.0,4.0,6.0,6.0,2.0,4
1157,1157.0,3.0,14.0,6.0,2.0,7.0,5.0,16.0,6.0,48.0,13.0,2.0,5.0,11.0,2.0,4
1158,1158.0,4.0,7.0,8.0,6.0,8.0,2.0,12.0,10.0,54.0,15.0,8.0,3.0,12.0,2.0,4
1159,1159.0,5.0,9.0,1.0,3.0,5.0,1.0,12.0,21.0,43.0,16.0,6.0,9.0,5.0,2.0,4
1160,1160.0,6.0,7.0,9.0,9.0,2.0,4.0,12.0,14.0,49.0,9.0,7.0,8.0,6.0,2.0,4
1161,1161.0,7.0,9.0,8.0,8.0,2.0,1.0,10.0,17.0,48.0,12.0,5.0,8.0,8.0,2.0,4
1162,1162.0,8.0,8.0,2.0,4.0,3.0,4.0,8.0,16.0,39.0,12.0,5.0,12.0,8.0,2.0,4
1163,1163.0,9.0,6.0,5.0,8.0,5.0,6.0,13.0,10.0,52.0,16.0,6.0,8.0,11.0,2.0,4
1164,1164.0,10.0,4.0,7.0,8.0,4.0,4.0,14.0,11.0,55.0,18.0,9.0,10.0,8.0,2.0,4
1165,1165.0,11.0,13.0,4.0,4.0,5.0,7.0,14.0,14.0,46.0,13.0,2.0,13.0,5.0,2.0,4
1166,1166.0,12.0,10.0,3.0,7.0,2.0,4.0,12.0,10.0,43.0,9.0,9.0,10.0,10.0,2.0,4
1167,1167.0,13.0,10.0,4.0,4.0,2.0,3.0,13.0,12.0,47.0,13.0,9.0,15.0,8.0,2.0,4
1168,1168.0,14.0,13.0,3.0,6.0,6.0,4.0,11.0,14.0,44.0,8.0,12.0,11.0,6.0,2.0,4
1169,1169.0,15.0,9.0,6.0,6.0,3.0,3.0,17.0,11.0,58.0,16.0,8.0,7.0,6.0,2.0,4
1170,1170.0,16.0,8.0,3.0,11.0,3.0,4.0,12.0,9.0,50.0,14.0,9.0,10.0,8.0,2.0,4
1171,1171.0,17.0,10.0,5.0,9.0,1.0,7.0,6.0,10.0,45.0,19.0,2.0,8.0,8.0,2.0,4
1172,1172.0,18.0,15.0,6.0,4.0,4.0,3.0,11.0,13.0,49.0,15.0,5.0,6.0,9.0,2.0,4
1173,1173.0,19.0,10.0,4.0,6.0,5.0,9.0,11.0,7.0,57.0,14.0,11.0,9.0,5.0,2.0,4
1174,1174.0,20.0,15.0,5.0,6.0,1.0,2.0,8.0,13.0,40.0,9.0,6.0,8.0,9.0,2.0,4
1175,1175.0,21.0,14.0,3.0,8.0,5.0,5.0,6.0,13.0,44.0,12.0,7.0,7.0,8.0,2.0,4
1176,1176.0,22.0,8.0,7.0,1.0,7.0,6.0,12.0,8.0,57.0,11.0,10.0,13.0,6.0,2.0,4
1177,1177.0,23.0,7.0,4.0,6.0,4.0,6.0,9.0,9.0,47.0,15.0,2.0,12.0,6.0,2.0,4
1178,1178.0,24.0,9.0,5.0,7.0,5.0,4.0,16.0,13.0,49.0,12.0,6.0,10.0,6.0,2.0,4
1179,1179.0,25.0,10.0,4.0,13.0,5.0,4.0,11.0,16.0,40.0,13.0,4.0,7.0,9.0,2.0,4
1180,1180.0,26.0,8.0,4.0,8.0,5.0,5.0,13.0,16.0,49.0,15.0,7.0,8.0,6.0,2.0,4
1181,1181.0,27.0,8.0,9.0,9.0,8.0,6.0,13.0,10.0,51.0,7.0,11.0,6.0,4.0,2.0,4
1182,1182.0,28.0,2.0,3.0,1.0,3.0,2.0,5.0,3.0,25.0,9.0,2.0,4.0,7.0,2.0,4
1183,1183.0,29.0,1.0,5.0,4.0,10.0,7.0,12.0,4.0,64.0,27.0,2.0,5.0,6.0,2.0,4
1184,1184.0,30.0,3.0,3.0,3.0,7.0,11.0,14.0,2.0,57.0,20.0,4.0,13.0,15.0,2.0,4
1185,1185.0,31.0,0.0,6.0,2.0,4.0,11.0,12.0,4.0,57.0,17.0,3.0,13.0,12.0,2.0,4
1186,1186.0,32.0,2.0,2.0,2.0,6.0,6.0,13.0,8.0,53.0,18.0,6.0,9.0,18.0,2.0,4
1187,1187.0,33.0,2.0,4.0,3.0,12.0,8.0,12.0,4.0,57.0,21.0,7.0,15.0,7.0,2.0,4
1188,1188.0,34.0,3.0,3.0,6.0,6.0,8.0,10.0,4.0,53.0,27.0,3.0,14.0,14.0,2.0,4
1189,1189.0,35.0,2.0,5.0,3.0,12.0,4.0,15.0,1.0,61.0,24.0,5.0,12.0,9.0,2.0,4
1190,1190.0,36.0,4.0,4.0,2.0,15.0,7.0,6.0,3.0,57.0,16.0,15.0,12.0,7.0,2.0,4
1191,1191.0,37.0,3.0,4.0,3.0,21.0,9.0,9.0,2.0,50.0,14.0,8.0,8.0,12.0,2.0,4
1192,1192.0,38.0,6.0,9.0,3.0,9.0,11.0,5.0,4.0,52.0,17.0,4.0,10.0,7.0,2.0,4
1193,1193.0,39.0,5.0,3.0,3.0,12.0,9.0,7.0,3.0,56.0,27.0,4.0,13.0,8.0,2.0,4
1194,1194.0,40.0,2.0,7.0,5.0,14.0,8.0,8.0,1.0,57.0,22.0,7.0,10.0,11.0,2.0,4
1195,1195.0,41.0,1.0,7.0,2.0,9.0,6.0,13.0,2.0,61.0,21.0,10.0,8.0,12.0,2.0,4
1196,1196.0,42.0,4.0,6.0,2.0,12.0,7.0,6.0,1.0,51.0,19.0,7.0,13.0,12.0,2.0,4
1197,1197.0,43.0,2.0,6.0,0.0,11.0,9.0,15.0,3.0,63.0,23.0,6.0,11.0,10.0,2.0,4
1198,1198.0,44.0,5.0,5.0,4.0,8.0,10.0,12.0,5.0,57.0,24.0,3.0,11.0,10.0,2.0,4
1199,1199.0,45.0,1.0,7.0,3.0,15.0,8.0,9.0,1.0,57.0,23.0,5.0,13.0,10.0,2.0,4
1200,1200.0,46.0,2.0,4.0,3.0,15.0,8.0,12.0,1.0,52.0,16.0,6.0,11.0,10.0,2.0,4
1201,1201.0,47.0,2.0,6.0,5.0,12.0,9.0,5.0,2.0,57.0,23.0,7.0,13.0,8.0,2.0,4
1202,1202.0,48.0,3.0,7.0,3.0,13.0,4.0,8.0,6.0,49.0,18.0,7.0,14.0,9.0,2.0,4
1203,1203.0,49.0,3.0,2.0,4.0,7.0,8.0,8.0,3.0,53.0,26.0,6.0,14.0,16.0,2.0,4
1204,1204.0,50.0,1.0,6.0,2.0,10.0,9.0,8.0,3.0,56.0,23.0,4.0,10.0,14.0,2.0,4
1205,1205.0,51.0,3.0,4.0,1.0,12.0,8.0,13.0,3.0,56.0,21.0,7.0,12.0,10.0,2.0,4
1206,1206.0,52.0,0.0,5.0,2.0,14.0,9.0,10.0,5.0,58.0,21.0,7.0,10.0,11.0,2.0,4
1207,1207.0,53.0,2.0,3.0,3.0,7.0,12.0,14.0,3.0,57.0,18.0,6.0,16.0,11.0,2.0,4
1208,1208.0,54.0,0.0,1.0,3.0,6.0,11.0,10.0,1.0,63.0,21.0,8.0,13.0,13.0,2.0,4
1209,1209.0,55.0,3.0,3.0,4.0,11.0,9.0,12.0,0.0,52.0,16.0,6.0,13.0,11.0,2.0,4
1210,1210.0,1.0,4.0,6.0,2.0,14.0,10.0,10.0,6.0,55.0,14.0,8.0,8.0,9.0,3.0,2
1211,1211.0,2.0,4.0,6.0,3.0,11.0,7.0,6.0,8.0,44.0,7.0,13.0,14.0,10.0,3.0,2
1212,1212.0,3.0,3.0,5.0,6.0,10.0,10.0,10.0,12.0,47.0,8.0,7.0,12.0,10.0,3.0,2
1213,1213.0,4.0,5.0,2.0,5.0,12.0,12.0,12.0,10.0,49.0,10.0,8.0,9.0,8.0,3.0,2
1214,1214.0,5.0,5.0,2.0,2.0,15.0,10.0,11.0,12.0,50.0,9.0,8.0,9.0,7.0,3.0,2
1215,1215.0,6.0,5.0,8.0,2.0,11.0,7.0,7.0,10.0,46.0,4.0,13.0,8.0,10.0,3.0,2
1216,1216.0,7.0,5.0,7.0,5.0,11.0,11.0,8.0,8.0,53.0,9.0,12.0,6.0,12.0,3.0,2
1217,1217.0,8.0,8.0,7.0,4.0,12.0,10.0,5.0,10.0,55.0,9.0,14.0,2.0,8.0,3.0,2
1218,1218.0,9.0,3.0,7.0,5.0,7.0,6.0,8.0,10.0,50.0,10.0,18.0,12.0,12.0,3.0,2
1219,1219.0,10.0,6.0,1.0,5.0,12.0,6.0,11.0,11.0,50.0,12.0,13.0,5.0,7.0,3.0,2
1220,1220.0,11.0,7.0,5.0,3.0,17.0,8.0,6.0,12.0,38.0,6.0,9.0,6.0,13.0,3.0,2
1221,1221.0,12.0,6.0,8.0,4.0,10.0,9.0,7.0,8.0,51.0,5.0,15.0,12.0,9.0,3.0,2
1222,1222.0,13.0,5.0,2.0,6.0,14.0,7.0,9.0,13.0,43.0,9.0,9.0,6.0,12.0,3.0,2
1223,1223.0,14.0,4.0,6.0,2.0,8.0,2.0,5.0,12.0,48.0,16.0,14.0,10.0,15.0,3.0,2
1224,1224.0,15.0,4.0,1.0,6.0,14.0,7.0,12.0,12.0,48.0,11.0,9.0,9.0,6.0,3.0,2
1225,1225.0,16.0,4.0,2.0,3.0,13.0,8.0,8.0,7.0,50.0,9.0,15.0,10.0,6.0,3.0,2
1226,1226.0,17.0,5.0,2.0,5.0,10.0,10.0,8.0,12.0,52.0,13.0,14.0,8.0,8.0,3.0,2
1227,1227.0,18.0,6.0,7.0,7.0,12.0,11.0,10.0,11.0,50.0,7.0,10.0,5.0,9.0,3.0,2
1228,1228.0,19.0,6.0,2.0,4.0,10.0,6.0,8.0,10.0,41.0,12.0,9.0,12.0,7.0,3.0,2
1229,1229.0,20.0,5.0,5.0,3.0,13.0,9.0,7.0,10.0,49.0,7.0,12.0,9.0,11.0,3.0,2
1230,1230.0,21.0,5.0,7.0,4.0,9.0,4.0,8.0,10.0,48.0,10.0,8.0,9.0,15.0,3.0,2
1231,1231.0,22.0,7.0,4.0,5.0,15.0,11.0,10.0,6.0,49.0,7.0,8.0,9.0,9.0,3.0,2
1232,1232.0,23.0,3.0,6.0,3.0,12.0,4.0,8.0,17.0,43.0,9.0,12.0,6.0,7.0,3.0,2
1233,1233.0,24.0,4.0,3.0,1.0,10.0,16.0,7.0,7.0,59.0,15.0,14.0,10.0,8.0,3.0,2
1234,1234.0,25.0,6.0,6.0,2.0,14.0,8.0,12.0,6.0,59.0,8.0,14.0,3.0,10.0,3.0,2
1235,1235.0,26.0,4.0,7.0,2.0,10.0,8.0,12.0,11.0,61.0,7.0,16.0,5.0,7.0,3.0,2
1236,1236.0,27.0,3.0,4.0,4.0,10.0,8.0,11.0,4.0,48.0,12.0,7.0,17.0,14.0,3.0,2
1237,1237.0,28.0,5.0,3.0,1.0,5.0,2.0,6.0,6.0,17.0,0.0,6.0,5.0,1.0,3.0,2
1238,1238.0,29.0,11.0,1.0,9.0,11.0,9.0,10.0,4.0,37.0,8.0,8.0,13.0,10.0,3.0,2
1239,1239.0,30.0,8.0,3.0,7.0,8.0,10.0,12.0,5.0,46.0,8.0,11.0,10.0,8.0,3.0,2
1240,1240.0,31.0,9.0,9.0,13.0,10.0,9.0,9.0,2.0,50.0,8.0,12.0,7.0,9.0,3.0,2
1241,1241.0,32.0,10.0,4.0,6.0,9.0,13.0,10.0,3.0,55.0,9.0,15.0,6.0,11.0,3.0,2
1242,1242.0,33.0,19.0,1.0,5.0,17.0,14.0,4.0,4.0,34.0,5.0,5.0,10.0,11.0,3.0,2
1243,1243.0,34.0,6.0,5.0,10.0,11.0,5.0,8.0,3.0,40.0,8.0,13.0,8.0,14.0,3.0,2
1244,1244.0,35.0,7.0,2.0,6.0,7.0,18.0,5.0,1.0,54.0,9.0,18.0,13.0,10.0,3.0,2
1245,1245.0,36.0,11.0,3.0,12.0,6.0,17.0,10.0,4.0,50.0,2.0,13.0,9.0,8.0,3.0,2
1246,1246.0,37.0,9.0,3.0,6.0,5.0,14.0,9.0,4.0,47.0,5.0,12.0,19.0,10.0,3.0,2
1247,1247.0,38.0,8.0,3.0,10.0,6.0,13.0,13.0,8.0,47.0,6.0,10.0,8.0,11.0,3.0,2
1248,1248.0,39.0,5.0,5.0,11.0,6.0,12.0,7.0,3.0,49.0,5.0,13.0,13.0,7.0,3.0,2
1249,1249.0,40.0,7.0,2.0,12.0,14.0,12.0,10.0,6.0,40.0,5.0,6.0,11.0,8.0,3.0,2
1250,1250.0,41.0,10.0,1.0,8.0,13.0,12.0,8.0,5.0,43.0,5.0,14.0,8.0,13.0,3.0,2
1251,1251.0,42.0,8.0,3.0,13.0,10.0,7.0,13.0,6.0,44.0,10.0,6.0,10.0,9.0,3.0,2
1252,1252.0,43.0,14.0,2.0,8.0,5.0,6.0,9.0,3.0,48.0,9.0,18.0,6.0,16.0,3.0,2
1253,1253.0,44.0,6.0,2.0,6.0,12.0,12.0,6.0,7.0,41.0,7.0,11.0,7.0,12.0,3.0,2
1254,1254.0,45.0,13.0,3.0,11.0,10.0,6.0,11.0,6.0,36.0,5.0,11.0,10.0,13.0,3.0,2
1255,1255.0,46.0,16.0,1.0,6.0,7.0,13.0,6.0,3.0,45.0,5.0,18.0,17.0,6.0,3.0,2
1256,1256.0,47.0,6.0,4.0,7.0,12.0,12.0,5.0,4.0,49.0,10.0,14.0,12.0,10.0,3.0,2
1257,1257.0,48.0,11.0,6.0,18.0,8.0,12.0,6.0,3.0,42.0,6.0,10.0,12.0,4.0,3.0,2
1258,1258.0,49.0,7.0,4.0,9.0,9.0,16.0,8.0,3.0,51.0,13.0,7.0,9.0,9.0,3.0,2
1259,1259.0,50.0,12.0,3.0,7.0,8.0,14.0,5.0,1.0,44.0,8.0,11.0,4.0,20.0,3.0,2
1260,1260.0,51.0,7.0,3.0,6.0,12.0,11.0,2.0,2.0,41.0,10.0,9.0,19.0,12.0,3.0,2
1261,1261.0,52.0,9.0,2.0,7.0,12.0,10.0,7.0,1.0,50.0,11.0,17.0,7.0,14.0,3.0,2
1262,1262.0,53.0,9.0,2.0,12.0,10.0,13.0,8.0,5.0,41.0,3.0,11.0,10.0,13.0,3.0,2
1263,1263.0,54.0,9.0,1.0,8.0,12.0,11.0,8.0,3.0,41.0,8.0,12.0,12.0,12.0,3.0,2
1264,1264.0,55.0,10.0,3.0,3.0,9.0,9.0,10.0,6.0,46.0,10.0,13.0,11.0,12.0,3.0,2
1265,1265.0,1.0,7.0,10.0,11.0,10.0,3.0,13.0,2.0,49.0,14.0,8.0,11.0,10.0,2.5,5
1266,1266.0,2.0,2.0,8.0,6.0,13.0,1.0,12.0,5.0,47.0,15.0,8.0,8.0,11.0,2.5,5
1267,1267.0,3.0,6.0,7.0,8.0,6.0,2.0,19.0,2.0,55.0,18.0,7.0,12.0,10.0,2.5,5
