,time_period,x1,x2,x3,x4,x5,x6,x7,x8,x9,x9b,x9c,x9d,cpulimit,memorylimit
2711,17.0,9.0,16.0,8.0,8.0,15.0,3.0,9.0,49.0,3.0,5.0,11.0,6.0,2.5,5
2712,18.0,10.0,8.0,11.0,15.0,6.0,2.0,16.0,38.0,9.0,6.0,2.0,8.0,2.5,5
2713,19.0,6.0,10.0,8.0,8.0,12.0,4.0,10.0,44.0,8.0,5.0,11.0,10.0,2.5,5
2714,20.0,5.0,11.0,6.0,8.0,12.0,7.0,13.0,47.0,8.0,3.0,9.0,5.0,2.5,5
2715,21.0,7.0,14.0,4.0,12.0,7.0,8.0,9.0,52.0,9.0,9.0,7.0,9.0,2.5,5
2716,22.0,5.0,9.0,5.0,13.0,12.0,6.0,10.0,49.0,7.0,3.0,10.0,8.0,2.5,5
2717,23.0,8.0,10.0,13.0,11.0,11.0,8.0,6.0,44.0,5.0,4.0,9.0,9.0,2.5,5
2718,24.0,11.0,12.0,8.0,8.0,7.0,6.0,7.0,48.0,11.0,4.0,5.0,4.0,2.5,5
2719,25.0,4.0,15.0,12.0,9.0,15.0,6.0,8.0,49.0,5.0,5.0,11.0,7.0,2.5,5
2720,26.0,6.0,6.0,7.0,7.0,17.0,10.0,16.0,52.0,8.0,1.0,3.0,8.0,2.5,5
2721,27.0,7.0,5.0,4.0,8.0,11.0,15.0,9.0,47.0,5.0,4.0,7.0,11.0,2.5,5
2722,28.0,6.0,3.0,2.0,6.0,4.0,6.0,4.0,21.0,4.0,0.0,6.0,4.0,2.5,5
2723,29.0,11.0,10.0,3.0,8.0,6.0,9.0,7.0,53.0,16.0,5.0,10.0,1.0,2.5,5
2724,30.0,8.0,14.0,4.0,14.0,4.0,13.0,4.0,58.0,14.0,3.0,8.0,4.0,2.5,5
2725,31.0,7.0,9.0,4.0,10.0,2.0,18.0,6.0,57.0,11.0,3.0,14.0,2.0,2.5,5
2726,32.0,8.0,3.0,3.0,13.0,3.0,14.0,14.0,41.0,10.0,1.0,14.0,5.0,2.5,5
2727,33.0,7.0,10.0,3.0,12.0,3.0,9.0,12.0,52.0,13.0,7.0,8.0,0.0,2.5,5
2728,34.0,9.0,12.0,2.0,15.0,1.0,10.0,5.0,47.0,9.0,4.0,19.0,1.0,2.5,5
2729,35.0,13.0,14.0,2.0,12.0,2.0,12.0,8.0,58.0,12.0,5.0,5.0,2.0,2.5,5
2730,36.0,8.0,2.0,3.0,18.0,2.0,12.0,10.0,43.0,10.0,6.0,12.0,6.0,2.5,5
2731,37.0,9.0,7.0,3.0,15.0,3.0,16.0,6.0,49.0,16.0,3.0,11.0,6.0,2.5,5
2732,38.0,6.0,12.0,3.0,14.0,3.0,6.0,9.0,48.0,14.0,5.0,10.0,4.0,2.5,5
2733,39.0,9.0,11.0,1.0,9.0,2.0,13.0,4.0,61.0,19.0,7.0,14.0,0.0,2.5,5
2734,40.0,14.0,8.0,5.0,15.0,1.0,8.0,8.0,49.0,9.0,7.0,6.0,2.0,2.5,5
2735,41.0,16.0,6.0,5.0,18.0,3.0,11.0,6.0,42.0,11.0,5.0,10.0,1.0,2.5,5
2736,42.0,12.0,6.0,3.0,13.0,1.0,11.0,8.0,46.0,15.0,2.0,14.0,4.0,2.5,5
2737,43.0,9.0,6.0,2.0,7.0,4.0,12.0,4.0,57.0,20.0,5.0,13.0,3.0,2.5,5
2738,44.0,3.0,9.0,3.0,16.0,8.0,12.0,8.0,51.0,9.0,4.0,16.0,0.0,2.5,5
2739,45.0,10.0,9.0,3.0,16.0,1.0,18.0,10.0,47.0,10.0,4.0,8.0,6.0,2.5,5
2740,46.0,10.0,10.0,1.0,15.0,5.0,11.0,13.0,50.0,12.0,2.0,7.0,2.0,2.5,5
2741,47.0,9.0,9.0,1.0,14.0,1.0,14.0,13.0,51.0,13.0,6.0,8.0,3.0,2.5,5
2742,48.0,12.0,14.0,1.0,15.0,2.0,11.0,1.0,53.0,13.0,4.0,9.0,5.0,2.5,5
2743,49.0,11.0,8.0,2.0,12.0,5.0,7.0,8.0,50.0,17.0,5.0,10.0,4.0,2.5,5
2744,50.0,14.0,10.0,5.0,14.0,4.0,13.0,3.0,57.0,19.0,2.0,3.0,4.0,2.5,5
2745,51.0,9.0,7.0,2.0,19.0,2.0,7.0,7.0,42.0,11.0,4.0,15.0,4.0,2.5,5
2746,52.0,10.0,5.0,8.0,13.0,5.0,15.0,7.0,51.0,13.0,4.0,8.0,2.0,2.5,5
2747,53.0,8.0,4.0,4.0,8.0,5.0,11.0,8.0,57.0,21.0,6.0,10.0,2.0,2.5,5
2748,54.0,9.0,10.0,1.0,10.0,3.0,14.0,7.0,61.0,19.0,5.0,6.0,3.0,2.5,5
2749,55.0,13.0,4.0,2.0,9.0,4.0,16.0,5.0,64.0,19.0,7.0,6.0,1.0,2.5,5
2750,1.0,11.0,11.0,6.0,14.0,6.0,12.0,8.0,52.0,6.0,7.0,5.0,4.0,3.0,5
2751,2.0,13.0,13.0,12.0,6.0,6.0,10.0,6.0,51.0,5.0,5.0,8.0,4.0,3.0,5
2752,3.0,7.0,15.0,11.0,8.0,2.0,6.0,3.0,55.0,10.0,6.0,11.0,2.0,3.0,5
2753,4.0,9.0,13.0,5.0,11.0,4.0,12.0,3.0,49.0,4.0,5.0,12.0,4.0,3.0,5
2754,5.0,12.0,12.0,11.0,14.0,6.0,6.0,5.0,41.0,3.0,4.0,12.0,5.0,3.0,5
2755,6.0,16.0,4.0,12.0,12.0,4.0,9.0,1.0,47.0,13.0,9.0,7.0,3.0,3.0,5
2756,7.0,12.0,11.0,8.0,12.0,3.0,3.0,5.0,42.0,10.0,5.0,11.0,7.0,3.0,5
2757,8.0,15.0,17.0,2.0,10.0,4.0,7.0,2.0,56.0,9.0,5.0,4.0,7.0,3.0,5
2758,9.0,13.0,17.0,10.0,9.0,6.0,14.0,4.0,54.0,6.0,5.0,4.0,4.0,3.0,5
2759,10.0,12.0,12.0,6.0,13.0,9.0,5.0,3.0,51.0,5.0,6.0,9.0,4.0,3.0,5
2760,11.0,12.0,10.0,4.0,10.0,1.0,12.0,5.0,57.0,6.0,11.0,10.0,2.0,3.0,5
2761,12.0,14.0,9.0,6.0,6.0,6.0,11.0,7.0,47.0,8.0,3.0,9.0,5.0,3.0,5
2762,13.0,11.0,8.0,7.0,10.0,5.0,11.0,4.0,54.0,10.0,6.0,10.0,4.0,3.0,5
2763,14.0,12.0,8.0,5.0,12.0,4.0,10.0,2.0,51.0,7.0,12.0,7.0,3.0,3.0,5
2764,15.0,10.0,7.0,7.0,13.0,8.0,12.0,6.0,54.0,8.0,10.0,8.0,2.0,3.0,5
2765,16.0,14.0,10.0,5.0,7.0,6.0,11.0,5.0,50.0,2.0,7.0,11.0,6.0,3.0,5
2766,17.0,5.0,16.0,4.0,15.0,2.0,12.0,7.0,57.0,9.0,6.0,9.0,3.0,3.0,5
2767,18.0,15.0,8.0,6.0,9.0,2.0,13.0,5.0,49.0,9.0,6.0,6.0,6.0,3.0,5
2768,19.0,15.0,8.0,9.0,11.0,6.0,10.0,6.0,49.0,6.0,9.0,2.0,5.0,3.0,5
2769,20.0,12.0,12.0,7.0,4.0,1.0,15.0,5.0,55.0,5.0,2.0,7.0,10.0,3.0,5
2770,21.0,9.0,12.0,5.0,17.0,4.0,6.0,8.0,47.0,11.0,8.0,4.0,5.0,3.0,5
2771,22.0,8.0,8.0,10.0,13.0,2.0,6.0,4.0,53.0,6.0,9.0,7.0,2.0,3.0,5
2772,23.0,13.0,10.0,5.0,12.0,8.0,11.0,9.0,48.0,6.0,5.0,7.0,6.0,3.0,5
2773,24.0,9.0,9.0,5.0,17.0,5.0,8.0,4.0,49.0,9.0,7.0,7.0,3.0,3.0,5
2774,25.0,8.0,12.0,11.0,12.0,3.0,13.0,7.0,49.0,7.0,5.0,7.0,6.0,3.0,5
2775,26.0,12.0,14.0,3.0,6.0,4.0,8.0,11.0,45.0,5.0,5.0,12.0,8.0,3.0,5
2776,27.0,9.0,13.0,6.0,8.0,8.0,10.0,3.0,60.0,8.0,7.0,9.0,5.0,3.0,5
2777,28.0,3.0,7.0,2.0,2.0,4.0,4.0,2.0,25.0,2.0,0.0,3.0,5.0,3.0,5
2778,29.0,3.0,13.0,2.0,16.0,8.0,4.0,5.0,55.0,17.0,7.0,6.0,7.0,3.0,5
2779,30.0,0.0,16.0,8.0,10.0,7.0,8.0,7.0,57.0,13.0,8.0,9.0,9.0,3.0,5
2780,31.0,4.0,6.0,8.0,13.0,6.0,7.0,2.0,55.0,17.0,12.0,7.0,11.0,3.0,5
2781,32.0,0.0,8.0,6.0,12.0,15.0,4.0,1.0,60.0,19.0,6.0,12.0,4.0,3.0,5
2782,33.0,4.0,9.0,5.0,12.0,10.0,5.0,6.0,50.0,15.0,6.0,3.0,15.0,3.0,5
2783,34.0,5.0,10.0,7.0,14.0,11.0,9.0,8.0,54.0,15.0,4.0,8.0,4.0,3.0,5
2784,35.0,5.0,11.0,5.0,12.0,8.0,7.0,2.0,65.0,22.0,9.0,7.0,4.0,3.0,5
2785,36.0,3.0,8.0,6.0,8.0,12.0,5.0,5.0,62.0,24.0,10.0,9.0,7.0,3.0,5
2786,37.0,2.0,8.0,6.0,11.0,9.0,4.0,3.0,59.0,21.0,10.0,5.0,10.0,3.0,5
2787,38.0,1.0,12.0,7.0,12.0,13.0,8.0,6.0,58.0,14.0,4.0,6.0,5.0,3.0,5
2788,39.0,0.0,8.0,11.0,10.0,14.0,6.0,6.0,63.0,22.0,9.0,5.0,5.0,3.0,5
2789,40.0,1.0,12.0,8.0,11.0,9.0,3.0,6.0,58.0,16.0,11.0,6.0,10.0,3.0,5
2790,41.0,1.0,12.0,7.0,13.0,9.0,9.0,5.0,58.0,15.0,7.0,5.0,10.0,3.0,5
2791,42.0,0.0,6.0,13.0,15.0,10.0,5.0,2.0,56.0,19.0,11.0,7.0,7.0,3.0,5
2792,43.0,4.0,12.0,9.0,8.0,10.0,3.0,3.0,51.0,17.0,7.0,10.0,9.0,3.0,5
2793,44.0,7.0,7.0,6.0,16.0,13.0,2.0,7.0,52.0,17.0,6.0,3.0,6.0,3.0,5
2794,45.0,1.0,12.0,4.0,12.0,18.0,8.0,6.0,63.0,16.0,5.0,5.0,9.0,3.0,5
2795,46.0,1.0,8.0,8.0,11.0,7.0,7.0,10.0,58.0,21.0,8.0,5.0,7.0,3.0,5
2796,47.0,1.0,9.0,7.0,16.0,10.0,9.0,7.0,57.0,17.0,6.0,5.0,7.0,3.0,5
2797,48.0,4.0,6.0,10.0,12.0,9.0,8.0,5.0,56.0,22.0,4.0,6.0,5.0,3.0,5
2798,49.0,2.0,3.0,10.0,6.0,13.0,5.0,6.0,54.0,21.0,9.0,8.0,10.0,3.0,5
2799,50.0,3.0,11.0,11.0,8.0,10.0,6.0,5.0,62.0,21.0,11.0,3.0,5.0,3.0,5
2800,51.0,3.0,13.0,6.0,11.0,9.0,3.0,4.0,57.0,18.0,8.0,5.0,13.0,3.0,5
2801,52.0,4.0,8.0,8.0,8.0,7.0,9.0,7.0,56.0,19.0,6.0,7.0,10.0,3.0,5
2802,53.0,2.0,13.0,9.0,10.0,7.0,6.0,4.0,62.0,20.0,9.0,5.0,8.0,3.0,5
2803,54.0,3.0,14.0,8.0,8.0,16.0,9.0,7.0,65.0,17.0,5.0,5.0,3.0,3.0,5
2804,55.0,1.0,8.0,7.0,9.0,5.0,4.0,12.0,51.0,18.0,8.0,11.0,5.0,3.0,5
2805,1.0,13.0,13.0,4.0,14.0,6.0,5.0,4.0,45.0,8.0,9.0,2.0,14.0,3.5,6
2806,2.0,9.0,18.0,6.0,11.0,3.0,4.0,5.0,48.0,13.0,4.0,5.0,11.0,3.5,6
2807,3.0,15.0,13.0,3.0,13.0,11.0,3.0,4.0,54.0,15.0,5.0,2.0,9.0,3.5,6
2808,4.0,9.0,9.0,6.0,11.0,7.0,4.0,6.0,39.0,6.0,9.0,6.0,18.0,3.5,6
2809,5.0,10.0,9.0,4.0,14.0,5.0,4.0,8.0,48.0,18.0,7.0,4.0,12.0,3.5,6
2810,6.0,12.0,10.0,6.0,10.0,7.0,4.0,6.0,43.0,7.0,7.0,5.0,13.0,3.5,6
2811,7.0,13.0,8.0,4.0,12.0,6.0,3.0,5.0,45.0,14.0,7.0,4.0,14.0,3.5,6
2812,8.0,15.0,4.0,5.0,19.0,9.0,4.0,7.0,43.0,11.0,9.0,1.0,8.0,3.5,6
2813,9.0,10.0,9.0,8.0,12.0,7.0,5.0,5.0,48.0,17.0,4.0,5.0,11.0,3.5,6
2814,10.0,12.0,8.0,3.0,23.0,6.0,1.0,6.0,42.0,14.0,6.0,1.0,12.0,3.5,6
2815,11.0,8.0,11.0,5.0,8.0,4.0,7.0,7.0,50.0,16.0,7.0,5.0,11.0,3.5,6
2816,12.0,15.0,13.0,1.0,8.0,4.0,9.0,5.0,51.0,12.0,8.0,4.0,14.0,3.5,6
2817,13.0,15.0,9.0,3.0,14.0,3.0,6.0,6.0,43.0,14.0,2.0,5.0,14.0,3.5,6
2818,14.0,12.0,11.0,5.0,11.0,6.0,2.0,6.0,50.0,17.0,6.0,5.0,10.0,3.5,6
2819,15.0,11.0,11.0,1.0,14.0,8.0,4.0,6.0,52.0,20.0,4.0,3.0,10.0,3.5,6
2820,16.0,12.0,12.0,2.0,11.0,2.0,2.0,10.0,42.0,18.0,2.0,7.0,13.0,3.5,6
2821,17.0,9.0,17.0,5.0,11.0,6.0,6.0,6.0,49.0,10.0,3.0,5.0,12.0,3.5,6
2822,18.0,10.0,15.0,1.0,16.0,5.0,8.0,11.0,51.0,13.0,6.0,3.0,8.0,3.5,6
2823,19.0,14.0,10.0,9.0,12.0,6.0,7.0,8.0,41.0,8.0,6.0,3.0,8.0,3.5,6
2824,20.0,7.0,14.0,9.0,7.0,10.0,3.0,5.0,50.0,14.0,3.0,6.0,16.0,3.5,6
2825,21.0,8.0,8.0,4.0,16.0,7.0,8.0,4.0,58.0,16.0,11.0,5.0,4.0,3.5,6
2826,22.0,11.0,15.0,7.0,16.0,5.0,2.0,5.0,45.0,15.0,6.0,4.0,8.0,3.5,6
2827,23.0,11.0,14.0,4.0,16.0,3.0,2.0,5.0,42.0,12.0,5.0,5.0,12.0,3.5,6
2828,24.0,12.0,10.0,2.0,13.0,7.0,3.0,9.0,50.0,19.0,6.0,6.0,8.0,3.5,6
2829,25.0,15.0,13.0,3.0,10.0,6.0,9.0,5.0,51.0,14.0,3.0,8.0,7.0,3.5,6
2830,26.0,11.0,15.0,3.0,10.0,6.0,3.0,5.0,47.0,15.0,5.0,6.0,10.0,3.5,6
2831,27.0,11.0,15.0,2.0,12.0,7.0,9.0,2.0,55.0,16.0,1.0,5.0,13.0,3.5,6
2832,28.0,1.0,1.0,4.0,7.0,4.0,5.0,4.0,20.0,6.0,1.0,6.0,5.0,3.5,6
2833,29.0,11.0,11.0,4.0,9.0,4.0,5.0,10.0,43.0,7.0,3.0,15.0,5.0,3.5,6
2834,30.0,13.0,7.0,5.0,9.0,2.0,10.0,16.0,37.0,6.0,2.0,9.0,3.0,3.5,6
2835,31.0,9.0,7.0,10.0,4.0,5.0,11.0,12.0,52.0,8.0,3.0,7.0,4.0,3.5,6
2836,32.0,15.0,3.0,9.0,9.0,8.0,9.0,9.0,41.0,6.0,6.0,11.0,6.0,3.5,6
2837,33.0,9.0,8.0,10.0,8.0,4.0,7.0,11.0,45.0,9.0,5.0,14.0,3.0,3.5,6
2838,34.0,8.0,13.0,7.0,7.0,4.0,9.0,14.0,50.0,9.0,4.0,9.0,5.0,3.5,6
2839,35.0,16.0,8.0,6.0,3.0,5.0,9.0,14.0,41.0,7.0,2.0,11.0,3.0,3.5,6
2840,36.0,11.0,6.0,6.0,4.0,5.0,9.0,18.0,42.0,4.0,3.0,10.0,5.0,3.5,6
2841,37.0,13.0,7.0,6.0,9.0,7.0,7.0,12.0,44.0,9.0,3.0,9.0,7.0,3.5,6
2842,38.0,13.0,6.0,18.0,7.0,3.0,2.0,12.0,28.0,8.0,3.0,13.0,3.0,3.5,6
2843,39.0,13.0,13.0,13.0,6.0,2.0,6.0,17.0,42.0,8.0,1.0,4.0,3.0,3.5,6
2844,40.0,8.0,4.0,8.0,10.0,7.0,10.0,11.0,37.0,6.0,4.0,20.0,4.0,3.5,6
2845,41.0,12.0,9.0,7.0,6.0,6.0,11.0,9.0,47.0,6.0,5.0,16.0,3.0,3.5,6
2846,42.0,10.0,3.0,10.0,3.0,10.0,8.0,15.0,47.0,13.0,3.0,12.0,2.0,3.5,6
2847,43.0,6.0,3.0,13.0,5.0,2.0,13.0,15.0,45.0,13.0,3.0,11.0,4.0,3.5,6
2848,44.0,4.0,8.0,15.0,6.0,3.0,9.0,20.0,40.0,4.0,5.0,9.0,5.0,3.5,6
2849,45.0,10.0,7.0,9.0,7.0,4.0,7.0,12.0,46.0,11.0,5.0,7.0,5.0,3.5,6
2850,46.0,10.0,6.0,8.0,5.0,4.0,11.0,14.0,42.0,9.0,3.0,13.0,6.0,3.5,6
2851,47.0,5.0,5.0,6.0,5.0,7.0,10.0,21.0,47.0,14.0,1.0,12.0,3.0,3.5,6
2852,48.0,11.0,8.0,10.0,3.0,8.0,7.0,18.0,42.0,5.0,4.0,12.0,3.0,3.5,6
2853,49.0,12.0,5.0,10.0,7.0,3.0,6.0,13.0,34.0,8.0,7.0,14.0,6.0,3.5,6
2854,50.0,11.0,5.0,10.0,8.0,6.0,6.0,10.0,42.0,11.0,6.0,11.0,8.0,3.5,6
2855,51.0,6.0,9.0,10.0,13.0,3.0,5.0,10.0,46.0,7.0,5.0,10.0,5.0,3.5,6
2856,52.0,16.0,7.0,5.0,7.0,10.0,3.0,10.0,44.0,11.0,3.0,12.0,3.0,3.5,6
2857,53.0,10.0,5.0,10.0,11.0,5.0,10.0,17.0,37.0,4.0,4.0,12.0,1.0,3.5,6
2858,54.0,8.0,9.0,19.0,9.0,4.0,9.0,10.0,36.0,5.0,2.0,8.0,7.0,3.5,6
2859,55.0,13.0,1.0,12.0,9.0,11.0,12.0,6.0,46.0,12.0,2.0,10.0,2.0,3.5,6
2860,1.0,8.0,9.0,7.0,7.0,3.0,5.0,8.0,45.0,20.0,3.0,6.0,19.0,2.5,4
2861,2.0,12.0,11.0,11.0,7.0,7.0,3.0,2.0,46.0,15.0,7.0,7.0,9.0,2.5,4
2862,3.0,15.0,11.0,9.0,10.0,5.0,1.0,6.0,46.0,23.0,5.0,4.0,9.0,2.5,4
2863,4.0,10.0,12.0,9.0,2.0,8.0,2.0,6.0,55.0,23.0,4.0,7.0,10.0,2.5,4
2864,5.0,9.0,7.0,5.0,6.0,10.0,2.0,6.0,52.0,21.0,7.0,7.0,13.0,2.5,4
2865,6.0,4.0,11.0,7.0,4.0,10.0,3.0,8.0,48.0,18.0,2.0,8.0,16.0,2.5,4
2866,7.0,12.0,6.0,6.0,4.0,7.0,3.0,4.0,50.0,22.0,4.0,11.0,10.0,2.5,4
2867,8.0,9.0,5.0,10.0,5.0,6.0,4.0,4.0,54.0,24.0,10.0,8.0,10.0,2.5,4
2868,9.0,11.0,14.0,10.0,15.0,9.0,2.0,7.0,42.0,12.0,3.0,7.0,8.0,2.5,4
2869,10.0,13.0,12.0,8.0,6.0,2.0,1.0,3.0,38.0,15.0,4.0,6.0,17.0,2.5,4
2870,11.0,8.0,18.0,7.0,6.0,6.0,1.0,3.0,57.0,20.0,4.0,4.0,14.0,2.5,4
2871,12.0,6.0,7.0,6.0,9.0,2.0,6.0,6.0,50.0,19.0,5.0,11.0,12.0,2.5,4
2872,13.0,7.0,4.0,15.0,8.0,4.0,2.0,8.0,43.0,28.0,3.0,5.0,14.0,2.5,4
2873,14.0,4.0,16.0,6.0,7.0,4.0,7.0,5.0,46.0,16.0,1.0,10.0,12.0,2.5,4
2874,15.0,16.0,10.0,8.0,5.0,5.0,2.0,9.0,49.0,22.0,2.0,5.0,8.0,2.5,4
2875,16.0,11.0,11.0,10.0,3.0,4.0,2.0,7.0,50.0,24.0,4.0,5.0,14.0,2.5,4
2876,17.0,11.0,9.0,5.0,8.0,7.0,1.0,4.0,47.0,25.0,4.0,6.0,10.0,2.5,4
2877,18.0,7.0,9.0,10.0,7.0,6.0,2.0,6.0,50.0,20.0,5.0,6.0,13.0,2.5,4
2878,19.0,8.0,14.0,8.0,4.0,10.0,3.0,5.0,53.0,19.0,3.0,12.0,10.0,2.5,4
2879,20.0,11.0,10.0,10.0,2.0,2.0,2.0,4.0,44.0,23.0,6.0,9.0,13.0,2.5,4
2880,21.0,7.0,15.0,7.0,7.0,4.0,2.0,8.0,51.0,20.0,7.0,8.0,9.0,2.5,4
2881,22.0,13.0,5.0,9.0,7.0,3.0,4.0,6.0,46.0,22.0,2.0,8.0,11.0,2.5,4
2882,23.0,13.0,8.0,6.0,2.0,6.0,3.0,7.0,54.0,23.0,7.0,4.0,12.0,2.5,4
2883,24.0,9.0,6.0,12.0,6.0,7.0,5.0,8.0,39.0,14.0,3.0,4.0,14.0,2.5,4
2884,25.0,12.0,9.0,12.0,4.0,1.0,4.0,7.0,42.0,21.0,4.0,8.0,15.0,2.5,4
2885,26.0,15.0,8.0,10.0,5.0,5.0,1.0,6.0,42.0,14.0,8.0,8.0,14.0,2.5,4
2886,27.0,10.0,5.0,5.0,8.0,6.0,2.0,8.0,44.0,22.0,5.0,0.0,16.0,2.5,4
2887,28.0,4.0,5.0,8.0,7.0,0.0,4.0,3.0,19.0,3.0,5.0,4.0,3.0,2.5,4
2888,29.0,5.0,14.0,7.0,12.0,1.0,4.0,5.0,47.0,11.0,11.0,8.0,5.0,2.5,4
2889,30.0,11.0,6.0,5.0,14.0,6.0,9.0,9.0,41.0,9.0,8.0,14.0,4.0,2.5,4
2890,31.0,10.0,12.0,11.0,13.0,8.0,4.0,2.0,48.0,13.0,8.0,16.0,0.0,2.5,4
2891,32.0,20.0,12.0,5.0,11.0,6.0,4.0,4.0,50.0,11.0,7.0,8.0,2.0,2.5,4
2892,33.0,6.0,9.0,5.0,18.0,6.0,14.0,3.0,48.0,6.0,9.0,15.0,4.0,2.5,4
2893,34.0,14.0,12.0,0.0,11.0,4.0,11.0,8.0,45.0,5.0,11.0,10.0,3.0,2.5,4
2894,35.0,7.0,11.0,4.0,15.0,4.0,8.0,5.0,47.0,11.0,9.0,19.0,3.0,2.5,4
2895,36.0,8.0,15.0,7.0,10.0,4.0,10.0,9.0,56.0,12.0,11.0,10.0,0.0,2.5,4
2896,37.0,13.0,7.0,5.0,13.0,3.0,9.0,4.0,42.0,11.0,8.0,14.0,1.0,2.5,4
2897,38.0,10.0,9.0,5.0,14.0,2.0,6.0,10.0,40.0,12.0,5.0,17.0,2.0,2.5,4
2898,39.0,10.0,8.0,5.0,26.0,1.0,14.0,5.0,45.0,8.0,8.0,8.0,1.0,2.5,4
2899,40.0,9.0,13.0,9.0,10.0,3.0,8.0,6.0,52.0,14.0,9.0,10.0,4.0,2.5,4
2900,41.0,10.0,11.0,6.0,16.0,4.0,5.0,4.0,44.0,9.0,11.0,16.0,4.0,2.5,4
2901,42.0,11.0,11.0,4.0,14.0,3.0,5.0,10.0,44.0,8.0,10.0,10.0,1.0,2.5,4
2902,43.0,8.0,18.0,7.0,12.0,1.0,10.0,4.0,56.0,8.0,16.0,8.0,2.0,2.5,4
2903,44.0,14.0,8.0,5.0,9.0,6.0,8.0,2.0,50.0,19.0,7.0,15.0,4.0,2.5,4
2904,45.0,14.0,15.0,4.0,12.0,4.0,7.0,7.0,45.0,6.0,8.0,15.0,3.0,2.5,4
2905,46.0,12.0,5.0,7.0,12.0,6.0,10.0,6.0,44.0,15.0,5.0,15.0,4.0,2.5,4
2906,47.0,20.0,4.0,6.0,12.0,5.0,9.0,5.0,37.0,7.0,6.0,11.0,5.0,2.5,4
2907,48.0,13.0,9.0,9.0,12.0,4.0,3.0,4.0,41.0,10.0,12.0,13.0,2.0,2.5,4
2908,49.0,14.0,15.0,9.0,16.0,2.0,7.0,5.0,44.0,8.0,9.0,10.0,2.0,2.5,4
2909,50.0,12.0,13.0,6.0,8.0,2.0,13.0,3.0,54.0,10.0,11.0,11.0,6.0,2.5,4
2910,51.0,10.0,13.0,9.0,13.0,6.0,7.0,3.0,55.0,12.0,10.0,9.0,0.0,2.5,4
2911,52.0,9.0,8.0,4.0,9.0,3.0,10.0,9.0,47.0,15.0,6.0,11.0,3.0,2.5,4
2912,53.0,17.0,14.0,4.0,12.0,1.0,10.0,5.0,48.0,7.0,11.0,10.0,3.0,2.5,4
2913,54.0,12.0,12.0,4.0,15.0,2.0,4.0,8.0,48.0,11.0,11.0,9.0,3.0,2.5,4
2914,55.0,7.0,10.0,13.0,12.0,1.0,12.0,5.0,46.0,15.0,6.0,15.0,2.0,2.5,4
2915,1.0,12.0,16.0,13.0,8.0,4.0,3.0,16.0,38.0,4.0,8.0,3.0,10.0,3.5,2
2916,2.0,7.0,15.0,9.0,10.0,6.0,2.0,12.0,40.0,4.0,9.0,6.0,9.0,3.5,2
2917,3.0,4.0,12.0,15.0,11.0,3.0,8.0,14.0,38.0,2.0,9.0,6.0,10.0,3.5,2
2918,4.0,6.0,15.0,6.0,10.0,4.0,3.0,17.0,41.0,12.0,4.0,8.0,11.0,3.5,2
2919,5.0,3.0,14.0,14.0,11.0,4.0,4.0,12.0,46.0,9.0,11.0,5.0,9.0,3.5,2
2920,6.0,8.0,12.0,6.0,13.0,2.0,3.0,9.0,42.0,9.0,11.0,4.0,9.0,3.5,2
2921,7.0,4.0,13.0,16.0,16.0,8.0,6.0,6.0,47.0,11.0,5.0,4.0,7.0,3.5,2
2922,8.0,6.0,15.0,13.0,16.0,5.0,5.0,14.0,44.0,9.0,8.0,3.0,4.0,3.5,2
2923,9.0,8.0,9.0,8.0,11.0,1.0,4.0,15.0,42.0,10.0,10.0,5.0,9.0,3.5,2
2924,10.0,6.0,13.0,13.0,7.0,3.0,2.0,14.0,35.0,5.0,6.0,9.0,10.0,3.5,2
2925,11.0,8.0,13.0,8.0,10.0,7.0,4.0,8.0,48.0,5.0,10.0,5.0,11.0,3.5,2
2926,12.0,1.0,14.0,14.0,11.0,4.0,4.0,15.0,40.0,5.0,8.0,12.0,7.0,3.5,2
2927,13.0,7.0,15.0,12.0,14.0,5.0,3.0,10.0,46.0,8.0,10.0,3.0,8.0,3.5,2
2928,14.0,2.0,15.0,12.0,10.0,6.0,6.0,10.0,47.0,8.0,7.0,10.0,7.0,3.5,2
2929,15.0,5.0,12.0,6.0,15.0,9.0,5.0,6.0,51.0,11.0,13.0,4.0,9.0,3.5,2
2930,16.0,9.0,10.0,15.0,11.0,4.0,3.0,8.0,39.0,5.0,10.0,6.0,11.0,3.5,2
2931,17.0,9.0,13.0,12.0,13.0,3.0,2.0,17.0,34.0,6.0,3.0,5.0,7.0,3.5,2
2932,18.0,11.0,16.0,4.0,17.0,7.0,1.0,10.0,43.0,6.0,6.0,7.0,8.0,3.5,2
2933,19.0,4.0,13.0,9.0,15.0,8.0,3.0,13.0,40.0,8.0,3.0,6.0,12.0,3.5,2
2934,20.0,6.0,15.0,11.0,10.0,10.0,3.0,9.0,48.0,5.0,9.0,5.0,9.0,3.5,2
2935,21.0,10.0,13.0,13.0,11.0,6.0,2.0,12.0,31.0,5.0,4.0,6.0,11.0,3.5,2
2936,22.0,6.0,5.0,14.0,7.0,9.0,8.0,13.0,39.0,7.0,8.0,11.0,9.0,3.5,2
2937,23.0,7.0,5.0,19.0,11.0,8.0,4.0,14.0,35.0,4.0,11.0,9.0,5.0,3.5,2
2938,24.0,6.0,6.0,12.0,15.0,4.0,5.0,20.0,34.0,9.0,8.0,6.0,7.0,3.5,2
